-40.09287,88.23599,0
-3.0765115042186153e-06,-7.652095817434201e-06,86.63631578553647
-3.0766127991910253e-06,-7.652094552668132e-06,86.63543214556232
-3.076748427588427e-06,-7.652094680565824e-06,86.6634434853428
-3.076849559136008e-06,-7.652083752418548e-06,86.66854733801762
-3.0769494401283737e-06,-7.65204846686629e-06,86.66709394997926
-3.077082020297439e-06,-7.651951761999953e-06,86.65690884199843
-3.07717866121493e-06,-7.651809568187673e-06,86.66094180248611
-3.077271493623357e-06,-7.651586159340695e-06,86.66769740467038
-3.077387553673816e-06,-7.651105704553629e-06,86.65841658693668
-3.077467091827657e-06,-7.650565891026417e-06,86.64863817160601
-3.077537648721318e-06,-7.649828120293023e-06,86.65381197681386
-3.0776157231571233e-06,-7.64846905099148e-06,86.65189689039808
-3.077659329164817e-06,-7.647108773767286e-06,86.64000204956491
-3.077688205621598e-06,-7.645401723266332e-06,86.63925422639885
-3.077699112452592e-06,-7.64250071938477e-06,86.65114432929064
-3.0776852071312533e-06,-7.639789927793572e-06,86.66186898571968
-3.0776511508179283e-06,-7.636568781776987e-06,86.66857824311155
-3.0028661086589636e-06,-3.3535698804598724e-06,86.69142590259467
-2.9708520727922405e-06,-2.7235039397055516e-06,86.72513091797605
-2.938457406287398e-06,-2.0613881588360528e-06,86.78038579569753
-2.8964104288320414e-06,-1.1197142839591834e-06,86.87261436693531
-2.8674875522938237e-06,-3.7551612308561744e-07,86.95490935989977
-2.837513051190399e-06,4.073569215279349e-07,87.05343150089338
-2.8000153236007463e-06,1.500759097439186e-06,87.18987481258542
-2.7736394656585617e-06,2.360687673785833e-06,87.302852254483
-2.7474455848164325e-06,3.2543552492825256e-06,87.42801443125833
-2.7179130341892233e-06,4.500318539157888e-06,87.61829378609633
-2.700743536365735e-06,5.475416742228845e-06,87.7866245429389
-2.6846165610550088e-06,6.486996639409881e-06,87.97092620945833
-2.6695679764543456e-06,7.88864589651439e-06,88.24347474071573
-2.6634376126821735e-06,8.97682758704832e-06,88.46796337116132
-2.658954201706365e-06,1.010052835681563e-05,88.69719618297417
-2.649349127636924e-06,1.1657206172799306e-05,89.16921212030655
-2.621569265670587e-06,1.2881826989996625e-05,89.42377460289678
-2.6059695485969314e-06,1.413326923227487e-05,89.70242705085143
-2.5933557239454785e-06,1.5846726796553412e-05,90.11403301109061
-2.5933999339144975e-06,1.7162155430128223e-05,90.44745826268802
-2.594180443793448e-06,1.8509290086399233e-05,90.77829195061798
-2.611847023104019e-06,2.034283340890397e-05,91.23346679453347
-2.6351757540510334e-06,2.1745386732163752e-05,91.59050804413457
-2.6633907808104595e-06,2.317447312805143e-05,91.9573582907133
-2.7191775515689187e-06,2.5105881022113863e-05,92.44308673128862
-2.768542955777775e-06,2.6577668478466876e-05,92.82014042637513
-2.833725226025763e-06,2.8067511138374357e-05,93.22490198660994
-2.930724754435232e-06,3.0079583453357372e-05,93.77000836329874
-3.02067002877493e-06,3.160522744849459e-05,94.17471853672674
-3.110888975754733e-06,3.314912997609554e-05,94.56679451706198
-3.2716738473936857e-06,3.522658239774046e-05,95.47895812395174
-3.4279140450621526e-06,3.679849828586157e-05,95.90648544340266
-3.6007337413934692e-06,3.838508432352228e-05,96.34621186411833
-3.8400452808673435e-06,4.0528638635350944e-05,96.9228953493473
-4.030579994207528e-06,4.215790148975884e-05,97.36925377688377
-4.23940794291866e-06,4.380269658099678e-05,97.83539523959357
-4.54103086866553e-06,4.6020503660315626e-05,98.48144761663544
-4.783753887238618e-06,4.770434929923795e-05,98.9693811630509
-5.043380141955822e-06,4.940224653182668e-05,99.4663440613195
-5.413350798733063e-06,5.169646976810327e-05,100.16588053526281
-5.70501082819419e-06,5.3436491128877606e-05,100.68811307175869
-6.010140744194814e-06,5.5193983754975307e-05,101.18436276061256
-6.4477773022986185e-06,5.7560245210197536e-05,101.87121925081472
-6.7928309093190364e-06,5.935415659052978e-05,102.41737392748014
-7.151775257341342e-06,6.116176869852552e-05,102.96427059567914
-7.527899960280138e-06,6.298128715798157e-05,103.39408639629409
-8.06977972445111e-06,6.542561318667595e-05,104.12661618766778
-8.495025966226422e-06,6.727416423757404e-05,104.68231181222498
-9.087543283214927e-06,6.975282987298215e-05,105.42297633736989
-9.553407004148085e-06,7.162097304558301e-05,105.99284460118125
-1.00371599884852e-05,7.349427633585037e-05,106.56626629894896
-1.0709339306913535e-05,7.59988354275265e-05,107.29517028302038
-1.1234856479802602e-05,7.787943320636259e-05,107.84272975825074
-1.1775856478379865e-05,7.976750538318811e-05,108.40413369151973
-1.2519884755590738e-05,8.229729098729877e-05,109.14378618832629
-1.3098516717491293e-05,8.419910732015978e-05,109.6948184358208
-1.3695135983482487e-05,8.609943274962006e-05,110.24691548004627
-1.4516180698365133e-05,8.863492995203615e-05,110.99994658738619
-1.5152333077139701e-05,9.054042455147737e-05,111.56107486279195
-1.5808125354510594e-05,9.244856384782452e-05,112.11933867426912
-1.670450900093101e-05,9.499625667785949e-05,112.802651483374
-1.7397830667675862e-05,9.69077139387764e-05,113.3120880080905
-1.810729641249509e-05,9.882202627409242e-05,113.82330689281319
-1.9070532395915052e-05,0.0001013794211246477,114.5002971549957
-1.9812472231706124e-05,0.00010329577666823297,114.977571902408
-2.0570731130931108e-05,0.00010521467383739491,115.46677076557675
-2.1607017131941575e-05,0.00010777166691866569,116.11131135629428
-2.2403371104928738e-05,0.00010968590775917164,116.58487162447166
-2.3212538792449777e-05,0.00011159797210780198,117.03868850266323
-2.4312692829653315e-05,0.00011414158183242762,117.61479722900907
-2.5153853961512596e-05,0.00011604163472611617,118.03648782434088
-2.6006957234869787e-05,0.00011794134435660908,118.46552381677961
-2.715878511594383e-05,0.00012047297146011715,118.98769048616464
-2.8034065508109052e-05,0.00012237056633068732,119.33641624823544
-2.89212497364133e-05,0.00012425835130613905,119.66478256540132
-3.0107302123383306e-05,0.00012678146130440382,119.82898069742325
-3.099782805549012e-05,0.00012867622263001977,120.12353207169454
-3.189311735241063e-05,0.00013057227113222325,120.36492999146975
-3.31046493116105e-05,0.00013309149811391308,120.65857592303185
-3.4017142752418295e-05,0.0001349833644184173,120.88573033574352
-3.493573908031067e-05,0.00013687341092349925,121.10426054346364
-3.616422431917954e-05,0.00013939134240104067,121.32856992313798
-3.709443917188082e-05,0.00014127798925755997,121.48253710212235
-3.802912797112867e-05,0.00014316310951301148,121.63466640780481
-3.9281643189781335e-05,0.00014567800624831762,121.8351360579837
-4.022445931184393e-05,0.00014756655785674866,121.93999959419624
-4.117270347592239e-05,0.00014944899940871892,122.02343371606503
-4.243599623521277e-05,0.00015196359890978783,122.11157245658379
-4.338409780757502e-05,0.00015385410902979402,122.18580458827518
-4.43349561010109e-05,0.0001557435386700945,122.22967222015289
-4.560205648118654e-05,0.00015827611518659523,122.06109254129105
-4.6548878728458476e-05,0.00016017850620642093,122.05766480081977
-4.7495530381524986e-05,0.00016208686520258198,122.05759882994644
-4.8762742125063596e-05,0.00016463327624194335,122.03957491751503
-4.971721691759967e-05,0.00016654457822085078,122.03570057691083
-5.066998431146885e-05,0.00016846148899674063,122.02216117031536
-5.194249006024165e-05,0.00017102134756896703,122.02120640295264
-5.289444151657108e-05,0.0001729481085135376,122.01933896292634
-5.385176981320683e-05,0.00017487221359147043,122.01458753905584
-5.513130037115843e-05,0.00017743712606943518,122.01401979128634
-5.609423936903113e-05,0.0001793641749827657,122.03516987525735
-5.7063862726636216e-05,0.00018128902851799467,122.07129061120348
-5.836434375794397e-05,0.0001838574563066686,122.0991766259445
-5.934066568613616e-05,0.00018578739869212768,122.10219408971096
